Pe,alpha_in,alpha_out,kappa,pol,segment_center,Rg_local,Rg_local_std,MSD_t1,MSD_t4,MSD_t16,MSD_t65,MSD_t262,MSD_t524,MSD_t1k,MSD_t5k,MSD_t10k,MSD_t50k,MSD_t100k,MSD_t300k,D_local,rho_local,rho_local_std,rho_tasep,sigma_tasep,J_tasep,Rg_chain,D_eff,sim_type,rho_exact,rho_mf,J_mf,J_mf_exact,alpha_ratio,couple
10.0,0.2,0.5,1.0,1,275.5,1.881142,0.335238,0.03125732,0.1924639,1.691332,15.03188,91.18539,174.9333,366.2397,1754.715,3319.203,16756.79,33283.35,189584.4,0.06468810130615092,0.194536,0.122036,0.20574982978369089,0.40310988114032575,0.16341683732767312,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.156691744704,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.5,1.0,1,285.5,1.875885,0.353545,0.03584266,0.2011033,1.712292,15.34879,86.5578,163.8043,346.6097,1754.543,3325.471,16722.37,33289.61,189729.3,0.06466659284744933,0.192976,0.123503,0.20568202340556105,0.4030545419837511,0.1633769286533553,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.155736263424,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.5,1.0,1,295.5,1.770389,0.298159,0.03379694,0.196222,1.554213,12.78163,74.27186,150.4633,324.1685,1748.391,3326.55,16667.9,33211.33,189454.9,0.06462642384089425,0.196786,0.12646,0.2057207391765679,0.40307094969204615,0.16339971664921443,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.158061270204,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.5,1.0,1,35.5,1.938766,0.371537,0.03259605,0.1975545,1.67477,16.38832,113.2407,246.9329,488.6259,1898.006,3495.456,16694.94,33463.2,187967.7,0.0636777263420563,0.196512,0.127217,0.20606005622017595,0.403116508244744,0.16359930945071388,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.15789503385599998,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.5,1.0,1,45.5,1.944713,0.380783,0.0337213,0.2002046,1.735124,16.61825,111.8389,248.9078,478.9733,1861.106,3459.598,16639.51,33362.75,187851.6,0.0635093031256813,0.189393,0.123849,0.20578802527556472,0.4029324045868399,0.16343931392874825,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.153523291551,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.5,1.0,1,5.5,1.852152,0.341717,0.03425804,0.2254749,2.078006,18.8637,117.1367,251.056,510.3767,1890.207,3521.451,16630.64,33262.23,186943.2,0.06371027124042475,0.22406,0.135948,0.2582468494346464,0.43641154587242775,0.19155541419172545,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.1738571164,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.5,1.0,1,55.5,1.96175,0.375955,0.02900911,0.1832879,1.696447,15.76774,112.8089,244.8952,459.9164,1789.22,3379.318,16531.8,33213.75,187652.0,0.06352890992083557,0.20294,0.123026,0.20583304442834044,0.40299655777308,0.16346580224970125,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.1617553564,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.5,1.0,1,65.5,1.964076,0.356449,0.03296007,0.2081326,1.771304,16.78732,110.675,236.699,442.8584,1765.258,3366.964,16500.81,33157.1,187901.8,0.06378180747355487,0.195774,0.125603,0.20596469005622786,0.40311737409241616,0.16354323650626984,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.157446540924,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.5,1.0,1,75.5,1.956184,0.358763,0.03241216,0.1913473,1.775335,16.36057,107.5506,229.8856,436.4296,1769.918,3351.889,16525.22,33136.65,188106.6,0.06387811599783337,0.200429,0.121654,0.20561208088140057,0.40287659973112927,0.16333575307702095,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.160257215959,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.5,1.0,1,85.5,1.950822,0.375542,0.03485664,0.2065942,1.801231,16.43134,105.1748,234.882,452.821,1806.816,3365.772,16544.93,33272.79,188404.9,0.06422122397834186,0.195131,0.125238,0.2058382071981613,0.4030778162662382,0.16346883965560813,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.157054892839,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.5,1.0,1,95.5,1.934415,0.362862,0.03119785,0.195321,1.661552,16.44747,104.7517,236.873,466.4794,1834.332,3408.172,16536.16,33345.51,188644.2,0.0645326722399458,0.207548,0.127924,0.20553909672539944,0.40283582054460404,0.16329277644270634,13.721697053424684,0.04947084947193409,TASEP,0.2,0.2,0.164471827696,0.16000000000000003,0.4,"α_in=0.2, α_out=0.5"
10.0,0.2,0.6,1.0,1,105.5,1.935541,0.376848,0.03211457,0.2017121,1.64735,15.1441,103.5656,214.6967,423.121,1669.222,3418.78,21250.85,52634.8,181665.3,0.10575259581234353,0.207536,0.126271,0.20577032726020866,0.4030360002941145,0.16342889967943527,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.16446480870400002,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,115.5,1.92725,0.36218,0.03080123,0.2061808,1.695184,15.86012,103.9801,222.1395,440.7549,1693.717,3459.759,21270.39,52610.59,181042.4,0.10551903057210749,0.192655,0.126828,0.20555545545455337,0.40288406746820876,0.1633024101874245,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.15553905097499998,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,125.5,1.932007,0.361963,0.03349156,0.1985205,1.642312,16.0756,108.8448,232.6383,447.308,1710.195,3458.19,21273.0,52518.88,180699.4,0.10532948447353091,0.191452,0.12717,0.20553807792061946,0.4028825917190816,0.16329217644531682,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.154798131696,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,135.5,1.976072,0.36794,0.03231829,0.1956069,1.661917,16.8654,112.4365,239.9711,432.7372,1696.162,3418.557,21289.35,52462.33,180857.2,0.10498922113736318,0.194024,0.119543,0.20543120008088478,0.4028032515869828,0.16322922211421226,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.15637868742400002,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,145.5,1.990425,0.36782,0.03085948,0.1844759,1.666409,16.02668,106.2591,227.4081,413.3975,1667.947,3382.599,21191.47,52361.12,181035.9,0.10485492519802796,0.19481,0.123266,0.20552402874500836,0.40289058056671506,0.16328390235342932,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.1568590639,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,15.5,1.983454,0.371408,0.03154788,0.1930416,1.745353,15.86851,111.4103,243.488,457.4216,1687.462,3425.761,21269.34,52310.82,182723.4,0.10502353374233987,0.189905,0.129055,0.2082622616220086,0.40473591798237496,0.16488909200609464,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.15384109097499998,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,155.5,1.925771,0.377838,0.03301519,0.2037789,1.738727,16.50532,103.1095,217.8503,399.9266,1631.232,3335.989,21023.05,52136.47,180703.1,0.1046595576057146,0.198929,0.129977,0.20547120544630348,0.4028904537796375,0.16325278917874642,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.159356252959,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,165.5,1.944228,0.370952,0.03095538,0.1881362,1.72856,16.13844,100.8226,209.3991,397.7838,1632.982,3333.137,20973.59,52061.61,180257.2,0.1045162146596637,0.206167,0.133194,0.20539149501847537,0.40282838439533486,0.16320582879255097,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.16366216811099998,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,175.5,1.939531,0.366039,0.03096116,0.19452,1.775075,15.86146,101.1842,202.4844,394.7381,1654.337,3361.03,20994.59,52138.94,179761.0,0.10461667800681933,0.19925,0.121413,0.20536751081841167,0.4028108006395205,0.16319169631866123,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.1595494375,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,185.5,1.969873,0.367809,0.03263938,0.1826885,1.602939,15.3552,97.69941,199.6074,396.1691,1658.316,3374.969,20998.38,52250.76,179171.1,0.10495016584903609,0.189298,0.126908,0.20559509044626145,0.40296170588830016,0.16332574923065502,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.153464267196,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,195.5,1.936123,0.379322,0.03136186,0.1808389,1.62334,15.63721,94.54896,198.4236,400.4665,1658.76,3391.519,20995.12,52200.96,179059.2,0.1049765509003504,0.201048,0.122713,0.2059047478906189,0.40321102937877323,0.1635079826867196,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.160627701696,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,205.5,1.915235,0.370006,0.03505534,0.2040987,1.7441,15.21999,97.32566,199.175,404.7538,1669.872,3395.829,21086.23,52386.98,179290.5,0.1052947785031257,0.198155,0.130531,0.20576803995230816,0.4031031342547631,0.16342755368649348,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.158889595975,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,215.5,1.951466,0.352952,0.03430613,0.1982256,1.685799,16.04718,94.83212,201.009,389.3363,1653.284,3396.132,21232.2,52638.86,179541.0,0.1055368088195624,0.194298,0.125999,0.205781964001686,0.40315097778555126,0.1634357472932948,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.156546287196,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,225.5,1.918579,0.369642,0.0319833,0.1958734,1.696584,15.05221,98.78221,206.4591,392.1092,1653.752,3401.844,21310.81,52659.32,179455.6,0.10544792191213613,0.196893,0.12537,0.2055611411914534,0.40294979454835,0.16330575842352077,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.15812614655100002,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,235.5,1.941926,0.391952,0.03120602,0.2007868,1.635461,15.95451,99.26135,207.0284,369.0366,1642.454,3372.025,21203.67,52529.06,179402.4,0.10541894296713507,0.19975,0.124341,0.20549869818647962,0.4029379937649292,0.16326898323014177,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.1598499375,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,245.5,1.956989,0.374436,0.03536458,0.1973954,1.714236,17.19415,89.89397,204.7965,357.245,1630.586,3347.978,21088.91,52274.87,179328.0,0.10494979332141308,0.199214,0.123777,0.2053971457200295,0.4028434489612596,0.16320915825009447,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.159527782204,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,25.5,1.965165,0.378506,0.03203168,0.1962127,1.722299,16.26756,113.8511,229.0633,455.976,1678.259,3406.761,21282.06,52305.74,182952.9,0.10500383673585008,0.2035,0.129034,0.20536901233343505,0.40259482778237393,0.16319258110662443,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.16208774999999997,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,255.5,1.880154,0.364244,0.03551301,0.1998872,1.817932,16.17661,90.9369,196.9507,361.6344,1647.476,3388.302,21053.38,52176.12,178666.3,0.1045022494986521,0.201321,0.133851,0.20545664075051392,0.4028972808614191,0.16324420952202817,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.160790854959,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,265.5,1.920328,0.363423,0.03302423,0.2063587,1.706262,15.16653,94.66565,181.3319,346.3873,1631.182,3352.935,20995.03,52115.37,178731.7,0.10458216970964018,0.19975,0.131189,0.2055693594837094,0.4029737155869263,0.16331059792516686,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.1598499375,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,275.5,1.911505,0.357775,0.03098344,0.1924169,1.789603,15.88354,92.90183,167.8964,342.156,1625.636,3306.333,21015.06,52202.52,178945.7,0.10475526188639898,0.19906,0.120851,0.20536895227283647,0.40285394428021465,0.1631925457151939,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.1594351164,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,285.5,1.859665,0.350583,0.03255944,0.2072908,1.796145,16.11431,83.64556,161.1011,343.6452,1596.682,3283.63,20991.12,52210.59,178661.5,0.10471683051610174,0.195286,0.127276,0.20522468670889296,0.4027460422027058,0.1631075146741297,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.157149378204,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,295.5,1.741689,0.30066,0.03504269,0.2025014,1.626385,13.88369,70.02119,158.1008,334.3933,1574.783,3277.866,20954.53,52143.21,178371.9,0.10460803920181065,0.191524,0.126875,0.2059413448169207,0.4032591093232464,0.16352950731191887,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.154842557424,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,35.5,1.939187,0.357237,0.03273138,0.2049265,1.765446,17.44768,104.103,224.1717,454.6646,1688.511,3396.559,21272.15,52330.88,183258.5,0.10527447430309063,0.199262,0.126055,0.20529285549118406,0.4025799545365613,0.1631476989754599,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.159556655356,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,45.5,1.932007,0.358179,0.03087222,0.1956329,1.738548,16.43584,104.3374,231.0468,458.488,1673.444,3369.699,21112.6,52159.92,182733.1,0.10522479344478029,0.19944,0.127507,0.205456555664668,0.4027441144319495,0.1632441593990792,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.1596636864,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,5.5,1.854861,0.347057,0.03848921,0.2370491,2.003479,17.43884,113.5186,258.4527,463.0046,1710.457,3424.518,21279.14,52383.57,183046.0,0.1054077219724459,0.208833,0.13096,0.231272153603084,0.42037313497138157,0.17778534457087553,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.16522177811099997,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,55.5,1.921138,0.373557,0.03483321,0.2078601,1.744938,16.41512,107.4485,234.2801,439.6631,1654.753,3370.697,21093.84,52187.23,182500.9,0.10522387547802652,0.200226,0.128048,0.2055497046519886,0.4027960007212385,0.16329902356946885,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.16013554892399998,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,65.5,1.938733,0.357472,0.03289008,0.1952081,1.655146,15.92733,109.4128,230.0881,429.9213,1669.934,3418.606,21127.57,52338.8,182763.3,0.10548258453910807,0.190583,0.12495,0.20540655521422263,0.4027340479379561,0.16321470228924914,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.15426112011100002,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,75.5,1.930217,0.37658,0.03290226,0.1999428,1.719226,15.86142,104.3325,223.0521,425.882,1666.883,3413.794,21203.05,52410.42,182491.2,0.10531361135620408,0.192893,0.120616,0.20557931953340977,0.4028629918352597,0.16331646291358998,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.155685290551,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,85.5,1.961092,0.358128,0.03468805,0.2004852,1.703318,15.58212,106.2555,222.0953,431.052,1670.052,3407.197,21189.75,52293.41,181882.7,0.10503435206893563,0.189869,0.121346,0.20529300564269767,0.4026298289660901,0.16314778747688496,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.153818762839,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.6,1.0,1,95.5,1.943942,0.371879,0.03237136,0.1899823,1.68115,15.45505,104.4972,215.4233,423.6133,1677.766,3419.714,21179.9,52363.71,181575.1,0.10533181251132157,0.202119,0.12149,0.2056003307337065,0.4029236315429071,0.16332883473589702,13.535702079012507,0.09825448446092845,TASEP,0.2,0.2,0.161266909839,0.16000000000000003,0.33333333333333337,"α_in=0.2, α_out=0.6"
10.0,0.2,0.7,1.0,1,105.5,1.932801,0.365711,0.0330803,0.1899472,1.66076,16.7398,107.7665,248.8896,490.7923,1993.832,4149.234,18993.61,39729.37,59001.42,0.06460215464949541,0.195911,0.1247,0.20588349721653987,0.4030965948057191,0.1634954827904269,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.157529880079,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,115.5,1.977851,0.369577,0.03085239,0.1894103,1.662459,15.9904,118.0531,258.4668,473.8954,1997.14,4143.891,18952.48,39672.28,60221.61,0.06452305685613553,0.194154,0.124114,0.20636918334789725,0.4034723149728728,0.16378094351221922,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.156458224284,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,125.5,1.955238,0.404344,0.03190999,0.1869581,1.776971,16.66393,114.8343,256.1202,431.7423,1964.361,4126.975,18962.17,39722.55,60408.89,0.06457224285426157,0.205389,0.126594,0.20615353648241916,0.4032991319213747,0.16365425587821103,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.163204358679,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,135.5,1.93655,0.370857,0.03213873,0.1950572,1.734499,16.61797,116.4309,233.2446,413.245,1934.249,4138.642,18946.86,39729.83,56992.98,0.06449916728233834,0.204021,0.126184,0.20566731458865678,0.4029714195770203,0.16336827029854728,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.162396431559,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,145.5,1.934442,0.368141,0.03313744,0.1985806,1.706627,16.95783,117.3622,211.1461,406.4361,1910.912,4139.052,18859.73,39406.03,56326.08,0.06379854042305998,0.201723,0.127858,0.20578555784881863,0.4030791315839251,0.16343786202966917,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.161030831271,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,15.5,1.901482,0.400113,0.03519888,0.1941675,1.786366,16.92701,113.8443,248.5928,480.238,1969.336,4194.877,18994.65,39969.46,62862.2,0.06519548980007549,0.207248,0.126901,0.20671023866963728,0.4035940837885198,0.16398111589877887,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.164296266496,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,155.5,1.985759,0.37588,0.03292806,0.2111451,1.876425,17.37205,101.1971,193.7776,407.3459,1921.473,4133.586,18873.45,39482.89,56397.98,0.06406446551881224,0.207332,0.126343,0.20570474284908158,0.4030341629688255,0.1633903016184748,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.164345441776,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,165.5,1.949655,0.373806,0.03184491,0.2016291,1.665501,17.10928,97.8411,208.8187,443.2398,1932.36,4148.613,18951.01,39582.68,55937.52,0.06415400058125009,0.209157,0.12301,0.20561793932765893,0.4029804038141674,0.1633392023543061,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.165410349351,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,175.5,1.918983,0.352718,0.03362486,0.2142786,1.854821,16.21822,97.27058,212.7023,460.8939,1929.517,4127.269,18938.33,39508.89,58417.12,0.06391408313536834,0.201892,0.121626,0.205952235030451,0.4031902466831025,0.16353591191641287,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.161131620336,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,185.5,1.884291,0.352957,0.03222092,0.1991396,1.747897,16.53629,98.8213,221.3859,456.4989,1926.742,4102.684,18912.02,39452.35,58549.63,0.06389807048626547,0.200203,0.123419,0.20616267448580125,0.4034061044643513,0.1636596261346628,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.160121758791,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,195.5,1.891868,0.365068,0.03255141,0.1886329,1.670176,15.28386,105.6161,227.198,448.1808,1935.838,4110.794,18917.38,39527.68,58703.37,0.06408014447967796,0.200338,0.126488,0.20576345139132823,0.4031075613334735,0.16342485346285673,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.160202685756,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,205.5,1.946702,0.362706,0.03327226,0.1852766,1.739118,16.5233,100.6022,232.1545,429.2911,1922.613,4103.627,18944.74,39609.09,59842.03,0.06427019098471416,0.19799,0.128178,0.20614311164786683,0.40333815876616874,0.16364812916800195,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.1587899599,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,215.5,1.920201,0.383719,0.03194063,0.1824116,1.738563,15.41326,98.12862,219.4404,383.0929,1889.934,4046.527,18892.62,39509.65,58273.49,0.06414648163082678,0.205288,0.128637,0.2059570368634538,0.4032574776879633,0.16353873582987974,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.163144837056,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,225.5,1.926661,0.38476,0.02967053,0.1988899,1.736268,15.8074,103.5157,215.3346,370.8133,1892.162,4067.779,18846.69,39286.45,57969.47,0.06363595385541472,0.201723,0.125484,0.2060705383761108,0.4033496752514083,0.16360547158949065,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.161030831271,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,235.5,1.946824,0.371828,0.0344661,0.204323,1.752509,16.84718,103.0986,207.8488,361.2724,1941.215,4145.099,18871.44,39258.91,55867.48,0.06351637934009906,0.203565,0.130223,0.20618587750368478,0.4034359902505868,0.16367326142172028,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.162126290775,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,245.5,1.91456,0.348157,0.03064422,0.1803122,1.65217,15.9541,108.0586,196.1834,373.6385,1959.463,4181.81,18927.06,39188.7,52243.16,0.06320686183163211,0.204055,0.124484,0.20588915026080867,0.40320365103605843,0.1634988080656908,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.162416556975,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,25.5,1.967036,0.365727,0.03371713,0.2064253,1.808033,16.4629,111.8253,252.5103,463.8417,1939.243,4190.995,18942.78,39628.42,63575.74,0.06445472420193224,0.197922,0.124418,0.20592079529170076,0.4030267897709273,0.1635174213581342,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.158748881916,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,255.5,1.945224,0.34717,0.03284972,0.1969639,1.730294,16.4778,102.787,192.5252,384.1022,1931.724,4154.964,19013.81,39173.4,50215.98,0.06315308759975787,0.198311,0.127488,0.20629023099870267,0.4034717993651268,0.16373457159320456,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.158983747279,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,265.5,1.908564,0.362491,0.03296637,0.2079753,1.836087,16.12377,94.39872,187.3041,375.6784,1900.742,4140.344,19024.69,39249.25,50934.65,0.06342916777485073,0.212975,0.138856,0.20619490535033064,0.40342058743658427,0.16367856635789882,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.16761664937499998,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,275.5,1.906913,0.357598,0.03187187,0.1993249,1.767341,16.10834,87.11115,176.9653,372.0629,1882.659,4100.358,18953.96,39220.01,51993.1,0.06365073472887109,0.200422,0.124827,0.2057066906207435,0.4030505983939129,0.16339144805460523,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.160253021916,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,285.5,1.870387,0.34885,0.03350609,0.177597,1.656664,15.27999,84.19246,183.9922,369.5842,1867.671,4150.79,19105.62,39525.23,50919.09,0.0641600493214524,0.196722,0.129104,0.2058538049644608,0.4031346122134569,0.16347801594611452,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.158022454716,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,295.5,1.765191,0.283382,0.03301819,0.1881872,1.447394,12.39541,83.57989,172.5731,357.8121,1879.313,4185.391,19181.04,39657.5,49400.51,0.06427797249223324,0.197111,0.122458,0.20642166803362114,0.40359526807746343,0.16381176299983866,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.158258253679,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,35.5,1.930131,0.363892,0.034175,0.1946455,1.810922,17.27309,113.2175,249.141,459.0279,1927.399,4185.878,18897.87,39475.7,61002.43,0.06413802892658436,0.210103,0.131193,0.20544910407509523,0.4027049370700269,0.16323976970983592,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.165959729391,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
10.0,0.2,0.7,1.0,1,45.5,1.966749,0.366188,0.03248589,0.1966546,1.756592,17.13531,109.4687,250.3865,470.3007,1942.89,4180.095,18928.79,39558.59,59872.54,0.06434687860328159,0.193985,0.125123,0.20575972609021764,0.40293772721311644,0.16342266120949625,13.83635192517304,0.06280069184972352,TASEP,0.2,0.2,0.156354819775,0.16000000000000003,0.28571428571428575,"α_in=0.2, α_out=0.7"
